SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,Daily Range
SEQUENT,EQ,86.5,93.4,86.3,90.7,90.8,87.15,2043561,185953291.55,31-JAN-2020,11156,INE807F01027,7.0999985
SERVOTECH,SM,9,9,9,9,9,8.6,4000,36000,31-JAN-2020,1,INE782X01017,0.0
SESHAPAPER,EQ,165.45,168.55,163.55,164,163.9,165.3,12648,2086915.3,31-JAN-2020,312,INE630A01024,5.0
SETCO,EQ,13.6,14,13.6,13.8,13.75,13.95,87452,1205624,31-JAN-2020,359,INE878E01021,0.39999962
SETF10GILT,EQ,187.5,187.88,181.01,181.01,181.01,181.2,30,5544.45,31-JAN-2020,4,INF200KA1JT1,6.8700104
SETFGOLD,EQ,3674,3674,3653.15,3659.85,3663,3673.7,4739,17350770.95,31-JAN-2020,245,INF200K01099,20.850098
SETFNIF50,EQ,129.2,129.2,123.5,123.86,124.07,124.21,182162,22574898.16,31-JAN-2020,806,INF200KA1FS1,5.699997
SETFNIFBK,EQ,313,314,310.8,312.39,312.85,311.01,41329,12895125.85,31-JAN-2020,3421,INF200KA1580,3.2000122
SETFNN50,EQ,294.5,294.78,291.6,291.88,292.11,294.1,5876,1720196.49,31-JAN-2020,120,INF200KA1598,3.1799927
SETUINFRA,EQ,0.85,0.9,0.8,0.9,0.9,0.85,170285,150654.35,31-JAN-2020,93,INE023M01027,0.099999964
SEYAIND,EQ,100.4,102,97.85,100,99.55,100.15,4329,432161.85,31-JAN-2020,183,INE573R01012,4.1500015
SEZAL,BZ,1.55,1.55,1.55,1.55,1.55,1.55,109,168.95,31-JAN-2020,1,INE955I01036,0.0
SFL,EQ,1474.6,1480,1452,1475.35,1475,1475.2,813,1195118.8,31-JAN-2020,170,INE916U01025,28.0
SGBAUG24,GB,3836,3870,3830,3832.3,3832.3,3836,97,373444.5,31-JAN-2020,23,IN0020160027,40.0
SGBAUG27,GB,3790,3797,3772,3790.08,3794,3799.9,629,2382536.85,31-JAN-2020,27,IN0020190107,25.0
SGBDC27VII,GB,3860,3860,3825,3825,3825,3810,13,50075,31-JAN-2020,2,IN0020190461,35.0
SGBDEC26,GB,3751,3751,3751,3751,3751,3731,5,18755,31-JAN-2020,1,IN0020180389,0.0
SGBFEB24,GB,3830,3840,3813,3837.14,3840,3838.91,79,302208,31-JAN-2020,18,IN0020150101,27.0
SGBJ28VIII,GB,4019,4019,3711,3875.8,3802.1,3860.1,34,129207.67,31-JAN-2020,14,IN0020190537,308.0
SGBJUL25,GB,3772,3785,3751.01,3751.01,3751.01,3776.55,579,2184586.7,31-JAN-2020,62,IN0020170034,33.98999
SGBMAR24,GB,3865,3865,3865,3865,3865,3830,1,3865,31-JAN-2020,1,IN0020150119,0.0
SGBMAR25,GB,3762,3799,3762,3779.83,3799,3809.84,47,178228,31-JAN-2020,5,IN0020160126,37.0
SGBMAY25,GB,3786,3795,3773,3795,3795,3786.76,169,638113,31-JAN-2020,30,IN0020170018,22.0
SGBMAY26,GB,3789.99,3789.99,3789.99,3789.99,3789.99,3789.99,1,3789.99,31-JAN-2020,1,IN0020180033,0.0
SGBNOV23,GB,3850,3850,3831,3835,3835,3841,22,84495,31-JAN-2020,5,IN0020150085,19.0
SGBNOV24,GB,3777.05,3810.5,3777.05,3810,3810,3810.5,48,182559.5,31-JAN-2020,5,IN0020160076,33.44995
SGBNOV258,GB,3750,3750,3750,3750,3750,3765,26,97500,31-JAN-2020,1,IN0020170109,0.0
SGBNOV25IX,GB,3850,3850,3750,3750,3750,3850,2,7600,31-JAN-2020,2,IN0020170117,100.0
SGBNOV26,GB,3732,3734,3732,3732.66,3734,3727,3,11198,31-JAN-2020,2,IN0020180314,2.0
SGBOCT25IV,GB,3799.99,3799.99,3799.99,3799.99,3799.99,3775,7,26599.93,31-JAN-2020,3,IN0020170067,0.0
SGBOCT25V,GB,3950,3950,3950,3950,3950,3750,1,3950,31-JAN-2020,1,IN0020170075,0.0
SGBOCT26,GB,3800,3800,3799,3799,3799,3800,2,7599,31-JAN-2020,2,IN0020180249,1.0
SGBOCT27,GB,3762,3799.99,3762,3799.99,3799.99,3795,30,113049.95,31-JAN-2020,5,IN0020190370,37.98999
SGBOCT27VI,GB,3720,3849,3720,3849,3849,3810,208,792002.99,31-JAN-2020,15,IN0020190388,129.0
SGBSEP24,GB,3810,3834.99,3802,3823.8,3834.99,3825.05,165,629957.97,31-JAN-2020,25,IN0020160043,32.98999
SGBSEP27,GB,3850,3850,3800,3850,3850,3851,68,261750,31-JAN-2020,8,IN0020190115,50.0
SGL,EQ,7.2,7.4,6.95,7.25,7.35,7.25,2864,20365,31-JAN-2020,19,INE353H01010,0.4500003
SHAHALLOYS,EQ,9.5,9.55,8.75,9,9.4,9.1,1451,13084.25,31-JAN-2020,22,INE640C01011,0.8000002
SHAKTIPUMP,EQ,253.65,257.2,242.75,243.95,245.3,253.35,62732,15637455.1,31-JAN-2020,2697,INE908D01010,14.450012
SHALBY,EQ,107.65,110.6,106.05,107.5,107.75,109.45,118264,12746774.35,31-JAN-2020,3278,INE597J01018,4.5499954
SHALPAINTS,EQ,98.3,103,97.5,99.95,100.5,99.1,191695,19323381,31-JAN-2020,3979,INE849C01026,5.5
SHANKARA,EQ,387,395.95,381.2,385.9,384.65,386.2,35476,13729944.05,31-JAN-2020,1153,INE274V01019,14.75
SHANTIGEAR,EQ,98,98.8,97.5,97.8,97.5,97.1,2914,285476.7,31-JAN-2020,68,INE631A01022,1.300003
SHARDACROP,EQ,225,237.5,222,233,234,223.8,16414,3771108.35,31-JAN-2020,1120,INE221J01015,15.5
SHARDAMOTR,EQ,990.5,1006.6,985,985.6,990,988.85,1312,1299732.95,31-JAN-2020,84,INE597I01010,21.599976
SHARIABEES,EQ,262.7,262.73,258.85,260.74,260.74,262.95,34,8832.23,31-JAN-2020,7,INF732E01128,3.880005
SHEMAROO,EQ,158.05,169.8,155.15,165.5,169,158.35,4683,757921.35,31-JAN-2020,261,INE363M01019,14.650009
SHIL,EQ,164.1,164.1,156,158.45,157,161.45,41657,6579832.75,31-JAN-2020,1473,INE05AN01011,8.100006
SHILPAMED,EQ,266.95,270.75,260.1,266.15,266.8,263.5,12743,3414197.3,31-JAN-2020,687,INE790G01031,10.649994
SHIRPUR-G,BE,14.9,14.9,14.9,14.9,14.9,15.65,39406,587149.4,31-JAN-2020,44,INE196B01016,0.0
SHIVAMAUTO,EQ,24.35,24.9,23.5,23.95,23.7,24.05,41447,1003058.75,31-JAN-2020,537,INE637H01024,1.3999996
SHIVAMILLS,EQ,34.9,34.95,33.4,34.35,34.3,34.85,4118,140410.55,31-JAN-2020,32,INE644Y01017,1.5499992
SHIVATEX,EQ,90.25,104.4,90.25,97.75,95.15,92.3,793,76737.25,31-JAN-2020,49,INE705C01020,14.150002
SHK,EQ,113.75,114.1,111,112.05,112.5,112.8,13005,1459986.75,31-JAN-2020,369,INE500L01026,3.0999985
SHOPERSTOP,EQ,419.9,419.9,414,414.15,414,419.85,7899,3280277.7,31-JAN-2020,444,INE498B01024,5.899994
SHREDIGCEM,EQ,29,29,27.4,27.65,27.8,28.6,258609,7255604.4,31-JAN-2020,903,INE232A01011,1.6000004
SHREECEM,EQ,23627.3,23683,22827.65,23006.9,23000,23485.3,26041,603956118.55,31-JAN-2020,9348,INE070A01015,855.3496
SHREEPUSHK,EQ,111.05,111.05,104,106.05,106,111,46214,4914012.6,31-JAN-2020,1419,INE712K01011,7.050003
SHREERAMA,EQ,5.15,5.4,5.15,5.2,5.15,5.4,13590,70372.95,31-JAN-2020,44,INE879A01019,0.25
SHRENIK,EQ,39.9,39.9,38.15,39.4,39.2,39.25,230315,8960969.45,31-JAN-2020,379,INE632X01022,1.75
SHREYANIND,EQ,114.25,114.35,105.55,109.55,109.85,114,14361,1590250.6,31-JAN-2020,841,INE231C01019,8.799995
SHREYAS,EQ,81,82,78.7,81.7,82,81.8,3756,305193.4,31-JAN-2020,131,INE757B01015,3.300003
SHRIPISTON,BE,673.55,699,673.55,694.75,699,699,12,8337.1,31-JAN-2020,2,INE526E01018,25.450012
SHRIRAMCIT,EQ,1378.95,1380,1340,1352.65,1354.95,1353.35,20618,28071115.45,31-JAN-2020,1853,INE722A01011,40.0
SHRIRAMEPC,EQ,4.25,4.4,4.15,4.25,4.35,4.25,87978,378135.2,31-JAN-2020,203,INE964H01014,0.25
SHYAMCENT,BE,3.3,3.35,3.3,3.3,3.3,3.35,2313,7642.9,31-JAN-2020,9,INE979R01011,0.049999952
SICAGEN,EQ,17.25,17.5,16.55,17.2,17.25,17.4,5061,85938.85,31-JAN-2020,62,INE176J01011,0.95000076
SICAL,EQ,10.35,10.35,10.35,10.35,10.35,10.85,76779,794662.65,31-JAN-2020,133,INE075B01012,0.0
SIEMENS,EQ,1515,1524.3,1482.3,1500.25,1499,1509.8,334263,501878119.15,31-JAN-2020,25083,INE003A01024,42.0
SIGIND,EQ,20.4,21.95,20.3,20.5,20.6,20.6,3426,70313.2,31-JAN-2020,93,INE529F01035,1.6500015
SIL,BE,12.05,12.35,11.95,11.95,11.95,12.55,1851,22129.85,31-JAN-2020,9,INE173A01025,0.40000057
SILINV,EQ,162,162,152.05,155.55,155.5,158.2,2523,400126.6,31-JAN-2020,221,INE923A01015,9.949997
SIMBHALS,EQ,8,8.2,7.85,8,8,8.15,19279,156147.9,31-JAN-2020,56,INE748T01016,0.3499999
SIMPLEXINF,EQ,36.85,40.65,36.85,40.65,40.65,38.75,1571446,61325164.4,31-JAN-2020,1965,INE059B01024,3.800003
SINTEX,BE,0.8,0.8,0.75,0.75,0.75,0.8,2034174,1549799.65,31-JAN-2020,977,INE429C01035,0.050000012
SIRCA,BE,299.95,299.95,274.55,277.75,276.1,289,14796,4145541.1,31-JAN-2020,221,INE792Z01011,25.400024
SIS,EQ,545.35,545.35,479.9,498.45,501,538.35,545626,279229085.1,31-JAN-2020,11452,INE285J01028,65.44998
SITINET,BE,1.55,1.55,1.45,1.45,1.45,1.5,170610,248209.6,31-JAN-2020,105,INE965H01011,0.099999905
SIYSIL,EQ,225.15,228.85,224.5,225.75,226,224.85,8061,1820846.1,31-JAN-2020,263,INE076B01028,4.350006
SJVN,EQ,25.9,25.9,25,25.35,25.4,25.7,2369118,60015880.6,31-JAN-2020,5935,INE002L01015,0.8999996
SKFINDIA,EQ,2065.2,2090,2060,2070.4,2065,2089.8,30902,63975492.3,31-JAN-2020,1264,INE640A01023,30.0
SKIL,BE,4.75,4.9,4.55,4.55,4.9,4.75,8742,40472.25,31-JAN-2020,17,INE429F01012,0.3499999
SKIPPER,EQ,46.8,46.8,39.55,40.1,39.7,44.65,122109,5029965.65,31-JAN-2020,2179,INE439E01022,7.25
SKMEGGPROD,EQ,33.65,34.95,32.35,32.9,32.4,33.8,37712,1267019.3,31-JAN-2020,458,INE411D01015,2.6000023
SKSTEXTILE,SM,42,42,41.85,41.85,41.85,40.05,2000,83850,31-JAN-2020,2,INE507Y01016,0.15000153
SMARTLINK,EQ,84.05,84.05,80.35,82.85,82.55,83.2,826,67625.45,31-JAN-2020,122,INE178C01020,3.7000046
SMLISUZU,EQ,569.9,569.9,558,560.85,561.4,564.7,9432,5301556.9,31-JAN-2020,605,INE294B01019,11.900024
SMPL,BZ,0.1,0.2,0.1,0.15,0.15,0.15,5251,741.15,31-JAN-2020,12,INE215G01021,0.1
SMSLIFE,EQ,275,276,266.5,273.05,268,267.25,2154,587567.4,31-JAN-2020,76,INE320X01016,9.5
SMSPHARMA,EQ,41.55,43.5,41.55,43.15,42.75,42.4,8720,375537.2,31-JAN-2020,100,INE812G01025,1.9500008
SNOWMAN,EQ,43.3,43.45,43,43,43,43.05,708586,30539954.25,31-JAN-2020,1120,INE734N01019,0.45000076
SOBHA,EQ,443.8,455.7,442.5,449.45,449.65,440.05,197755,88951425.4,31-JAN-2020,5097,INE671H01015,13.200012
SOLARA,EQ,455,464.8,455,460.85,461.95,455.4,21323,9801964.05,31-JAN-2020,1811,INE624Z01016,9.799988
SOLARINDS,EQ,1297,1317.05,1260,1267.2,1270,1294.45,44230,56523273.35,31-JAN-2020,2045,INE343H01029,57.05005
SOLEX,SM,29.15,29.15,29.15,29.15,29.15,32,2000,58300,31-JAN-2020,1,INE880Y01017,0.0
SOMANYCERA,EQ,216.95,218.95,211.6,213.05,215,213.5,20630,4430272.45,31-JAN-2020,693,INE355A01028,7.349991
SOMATEX,EQ,3.05,3.35,3.05,3.25,3.25,3.2,621,2039.05,31-JAN-2020,5,INE314C01013,0.29999995
SOMICONVEY,EQ,15,16.7,14.55,16.05,16.1,14.8,18364,291042.35,31-JAN-2020,112,INE323J01019,2.1500006
SONAHISONA,SM,15.25,15.95,15.25,15.95,15.95,15.3,20000,312000,31-JAN-2020,2,INE06MH01016,0.6999998
SONATSOFTW,EQ,344.75,347,330.25,335.5,335.95,344.9,43589,14719628.35,31-JAN-2020,1952,INE269A01021,16.75
SORILINFRA,EQ,121.9,123.4,117,121.45,118,117.55,156585,19093274.95,31-JAN-2020,1384,INE034H01016,6.4000015
SOTL,EQ,884,884,860.1,869.75,870,869.05,537,465524.8,31-JAN-2020,300,INE035D01012,23.900024
SOUTHBANK,EQ,10.65,10.7,10.45,10.45,10.5,10.65,6415284,67574750.15,31-JAN-2020,4716,INE683A01023,0.25
SOUTHWEST,EQ,18.1,18.1,16.7,17.05,17.05,18.4,27522,471065.5,31-JAN-2020,142,INE980Y01015,1.3999996
SPAL,EQ,211.95,214.1,202.2,206.3,205.5,210.4,13351,2759086.5,31-JAN-2020,1245,INE212I01016,11.900009
SPANDANA,EQ,1037,1070,1014,1054.5,1057,1020.9,58644,61097265.55,31-JAN-2020,3962,INE572J01011,56.0
SPARC,EQ,202.85,204.75,191,194.8,192.5,203.6,551116,109984021.5,31-JAN-2020,8186,INE232I01014,13.75
SPECIALITY,EQ,64.3,64.4,61.9,62.5,62.55,63.5,63144,3974301.5,31-JAN-2020,628,INE247M01014,2.5
SPENCERS,EQ,86.95,88.9,82,86.35,86.35,85.8,1213837,104699415.45,31-JAN-2020,11764,INE020801028,6.9000015
SPENTEX,BE,0.25,0.3,0.25,0.3,0.3,0.3,24894,7311.6,31-JAN-2020,21,INE376C01020,0.050000012
SPIC,EQ,22.5,22.5,20.35,20.6,20.55,21.4,71649,1511747.65,31-JAN-2020,487,INE147A01011,2.1499996
SPICEJET,EQ,97,97.65,96,96.5,96.45,96.65,621193,60016728.75,31-JAN-2020,5019,INE285B01017,1.6500015
SPLIL,EQ,33.65,34,33.5,33.55,33.8,33.95,13321,449059.3,31-JAN-2020,132,INE978G01016,0.5
SPMLINFRA,EQ,12.3,12.5,12.05,12.15,12.2,12.4,4752,57777.85,31-JAN-2020,51,INE937A01023,0.4499998
SPTL,BE,1.1,1.1,1.05,1.05,1.1,1.1,1968394,2085755.8,31-JAN-2020,578,INE501W01021,0.05000007
SPYL,BE,0.3,0.3,0.3,0.3,0.3,0.3,15,4.5,31-JAN-2020,9,INE268L01020,0.0
SREEL,EQ,177.8,181.15,177,179.25,180,177.7,2524,450559.85,31-JAN-2020,109,INE099F01013,4.149994
SREIBNPNCD,N8,1068,1068,1068,1068,1068,1059,130,138840,31-JAN-2020,3,INE881J07DW1,0.0
SREIBNPNCD,N9,860.1,950,860.1,950,950,950,220,206982,31-JAN-2020,6,INE881J07DX9,89.900024
SREIBNPNCD,NL,899,899,870,870,870,900,13,11455,31-JAN-2020,2,INE881J07EN8,29.0
SREINFRA,EQ,9.8,10.2,9.6,9.95,10.1,9.55,821181,8138418.65,31-JAN-2020,1342,INE872A01014,0.5999994
SREINFRA,NZ,872,880,872,880,880,931,60,52712,31-JAN-2020,5,INE872A07UA9,8.0
SREINFRA,Y1,915,915,905,910,910,910,217,198273.5,31-JAN-2020,4,INE872A07UB7,10.0
SREINFRA,Y9,875,875,875,875,875,875,100,87500,31-JAN-2020,3,INE872A07UJ0,0.0
SREINFRA,YH,949.9,949.9,949.9,949.9,949.9,958.99,30,28497,31-JAN-2020,3,INE872A07UO0,0.0
SREINFRA,YK,791.8,791.8,775,775,775,795,100,78686,31-JAN-2020,3,INE872A07UR3,16.799988
SRF,EQ,3816,3861,3772,3784.05,3776,3802.25,314532,1201965666.95,31-JAN-2020,21987,INE647A01010,89.0
SRHHYPOLTD,EQ,113.2,114,109,110.6,110.35,113.15,1436,160263.05,31-JAN-2020,50,INE917H01012,5.0
SRIPIPES,EQ,206.6,207,195.25,197.1,198.3,205.55,152485,30549608,31-JAN-2020,3829,INE943C01027,11.75
SRTRANSFIN,EQ,1023.4,1054.95,1016.65,1020.55,1019.1,1043.65,1983266,2049167740.85,31-JAN-2020,57192,INE721A01013,38.299927
SRTRANSFIN,Y9,1064,1064,1058.5,1063.89,1063.89,1065,1137,1208673.5,31-JAN-2020,20,INE721A07HJ6,5.5
SRTRANSFIN,YB,1021,1021,1021,1021,1021,1020,740,755540,31-JAN-2020,14,INE721A07HL2,0.0
SRTRANSFIN,YH,998.99,998.99,975.35,998.8,998.8,991.03,55,54741.55,31-JAN-2020,6,INE721A07NT3,23.640015
SRTRANSFIN,YI,999.95,999.95,999.95,999.95,999.95,999.95,25,24998.75,31-JAN-2020,1,INE721A07NU1,0.0
SRTRANSFIN,YJ,1027,1027,1027,1027,1027,1033.99,75,77025,31-JAN-2020,2,INE721A07NV9,0.0
SRTRANSFIN,YK,1030,1040,1030,1040,1040,1030.01,70,72350,31-JAN-2020,2,INE721A07NW7,10.0
SRTRANSFIN,YL,1048,1048,1035,1035,1035,1023.33,35,36550,31-JAN-2020,2,INE721A07NX5,13.0
SRTRANSFIN,YM,1137.3,1137.3,1135,1136.11,1137,1137.3,69,78410.5,31-JAN-2020,7,INE721A07NY3,2.3000488
SRTRANSFIN,YN,1140.65,1142,1140.65,1141.99,1141.99,1140,65,74196.1,31-JAN-2020,4,INE721A07NZ0,1.3499756
SRTRANSFIN,YO,999.95,1000,999.95,1000,1000,999.95,40,39998.75,31-JAN-2020,3,INE721A07OB9,0.049987793
SRTRANSFIN,YP,999.95,999.95,999.95,999.95,999.95,999.95,25,24998.75,31-JAN-2020,1,INE721A07OC7,0.0
SRTRANSFIN,YQ,1013.98,1015.7,1000.05,1001.27,1000.25,1006.86,470,472331.45,31-JAN-2020,14,INE721A07OD5,15.650024
SRTRANSFIN,YR,1023.3,1023.3,1023.3,1023.3,1023.3,1018.3,25,25582.5,31-JAN-2020,3,INE721A07OE3,0.0
SRTRANSFIN,YS,1023.8,1023.8,1020,1020,1020,1020,425,433595,31-JAN-2020,5,INE721A07OF0,3.7999878
SRTRANSFIN,YT,1113.8,1113.8,1105,1105,0.0,1042.4,85,94395,31-JAN-2020,3,INE721A07OG8,8.800049
SRTRANSFIN,YU,1112,1115.05,1112,1115.05,1115.05,1111.99,25,27845.75,31-JAN-2020,2,INE721A07OH6,3.0500488
SRTRANSFIN,YV,999.95,999.95,990,990,990,999.95,125,124061.2,31-JAN-2020,6,INE721A07OM6,9.950012
SRTRANSFIN,YW,1000,1000,999.95,999.95,999.95,999.95,35,34998.75,31-JAN-2020,2,INE721A07ON4,0.049987793
SRTRANSFIN,YX,978,981.55,971.51,981.55,981.55,977.95,34,33073.87,31-JAN-2020,7,INE721A07OO2,10.039978
SRTRANSFIN,Z1,1089.2,1089.2,1089.2,1089.2,1089.2,1083,25,27230,31-JAN-2020,1,INE721A07OR5,0.0
SRTRANSFIN,Z3,999.95,999.95,920,990,990,999.95,325,310973.75,31-JAN-2020,6,INE721A07OY1,79.95001
SRTRANSFIN,Z4,999.95,999.95,999.95,999.95,999.95,999.95,25,24998.75,31-JAN-2020,1,INE721A07OZ8,0.0
SRTRANSFIN,Z6,1038,1038,1036.15,1036.15,1036.15,1036.15,125,129703.75,31-JAN-2020,4,INE721A07PB6,1.8499756
SRTRANSFIN,ZA,1037,1037,1037,1037,1037,1037,25,25925,31-JAN-2020,1,INE721A07PF7,0.0
SSINFRA,SM,13.1,13.1,13.1,13.1,13.1,12.55,3000,39300,31-JAN-2020,1,INE182Z01015,0.0
SSWL,EQ,765.5,765.5,748.95,754.5,749.35,753.65,2754,2076427.75,31-JAN-2020,216,INE802C01017,16.549988
STAMPEDE,BE,0.4,0.45,0.35,0.4,0.45,0.4,146995,56150.8,31-JAN-2020,78,INE224E01028,0.099999994
STAN,DR,55,57.65,54.35,55.8,55.9,56,2291,125911,31-JAN-2020,34,INE028L21018,3.300003
STAR,EQ,462,473.35,462,464.3,462.5,468.85,728957,340642496.4,31-JAN-2020,16169,INE939A01011,11.350006
STARCEMENT,EQ,87.45,89.2,82.25,83.35,83.5,86.85,2189348,186145594.75,31-JAN-2020,2826,INE460H01021,6.949997
STARPAPER,EQ,122.7,122.7,118.05,119.6,119,121.55,93032,11186651.3,31-JAN-2020,2017,INE733A01018,4.649994
STCINDIA,EQ,47.95,47.95,46,46.2,46.1,46.65,9821,456179.55,31-JAN-2020,271,INE655A01013,1.9500008
STEELCITY,EQ,35.4,35.4,34.2,35,35,34.95,1240,43366.3,31-JAN-2020,14,INE395H01011,1.2000008
STEELXIND,BE,25.9,27.7,25.4,26.75,26.9,26.55,21634,581659.4,31-JAN-2020,83,INE503B01013,2.3000011
STEL,EQ,67.45,68.5,66,66.45,67.4,67.45,2267,152245.35,31-JAN-2020,158,INE577L01016,2.5
STERTOOLS,EQ,227.75,227.75,221.6,225.2,225,227.75,12225,2754460.6,31-JAN-2020,1453,INE334A01023,6.149994
STINDIA,EQ,3.9,4.25,3.9,3.9,3.9,4.1,429,1725.6,31-JAN-2020,7,INE090C01019,0.3499999
STRTECH,EQ,126,126.9,123.15,124.85,124.9,124.95,807575,100867984.85,31-JAN-2020,8829,INE089C01029,3.75
SUBCAPCITY,BE,8,8,7.65,7.65,7.65,8,2000,15317.5,31-JAN-2020,2,INE845C01016,0.3499999
SUBEX,EQ,6.25,6.3,5.95,6.1,6.1,6.3,396292,2420543.2,31-JAN-2020,336,INE754A01014,0.35000038
SUBROS,EQ,252.8,252.8,242,243.85,244.9,250.7,21499,5298219.1,31-JAN-2020,884,INE287B01021,10.800003
SUDARSCHEM,EQ,457.7,468.8,451.6,455.4,454.25,453.75,101003,46408940.35,31-JAN-2020,4400,INE659A01023,17.199982
SUJANAUNI,BE,0.1,0.2,0.1,0.15,0.15,0.15,182069,27336.7,31-JAN-2020,70,INE216G01011,0.1
SUMEETINDS,BE,1.75,1.8,1.7,1.7,1.75,1.75,90646,155393.4,31-JAN-2020,58,INE235C01010,0.099999905
SUMICHEM,BE,239.5,239.95,220.65,228.7,229.85,232.25,257465,59061475.1,31-JAN-2020,2239,INE258G01013,19.300003
SUMIT,BE,17.1,17.1,16.25,16.25,16.25,17.1,45,748.25,31-JAN-2020,3,INE748Z01013,0.8500004
SUMMITSEC,EQ,421,440,417,435.2,433,424.1,663,285812.7,31-JAN-2020,204,INE519C01017,23.0
SUNCLAYLTD,EQ,2270,2279.35,2205.8,2228.9,2205.8,2268.05,772,1730579.55,31-JAN-2020,398,INE105A01035,73.55005
SUNDARAM,EQ,1.9,2.05,1.8,1.95,1.95,2,772414,1497087.5,31-JAN-2020,375,INE108E01023,0.25
SUNDARMFIN,EQ,1651.15,1658.9,1626.5,1641.85,1645,1662.15,18241,29953907.75,31-JAN-2020,2147,INE660A01013,32.400024
SUNDARMHLD,EQ,69.95,69.95,67.3,67.65,67.95,69.1,11735,799944.6,31-JAN-2020,248,INE202Z01029,2.649994
SUNDRMBRAK,EQ,317.15,322,303.55,314.1,313.9,312.85,2065,651919.7,31-JAN-2020,208,INE073D01013,18.450012
SUNDRMFAST,EQ,507.2,514.9,507.2,512.8,512,512.45,28675,14669460.3,31-JAN-2020,2088,INE387A01021,7.700012
SUNFLAG,EQ,39.95,40.15,38.3,38.65,38.95,39.8,105771,4119736.2,31-JAN-2020,1057,INE947A01014,1.8500023
SUNPHARMA,EQ,442.6,445.4,432.65,434.3,435.5,442.1,3757229,1644208885.65,31-JAN-2020,61041,INE044A01036,12.75
SUNTECK,EQ,400,400.25,392.85,396.2,399,398.3,111014,43997695.8,31-JAN-2020,1765,INE805D01034,7.399994
SUNTV,EQ,486.55,490.95,465.6,474.55,470.45,485.95,1555460,748185525.35,31-JAN-2020,16365,INE424H01027,25.350006
SUPERHOUSE,EQ,92.55,93,89.05,90.6,90.6,94.05,12389,1126784.5,31-JAN-2020,296,INE712B01010,3.949997
SUPERSPIN,BE,3.65,3.8,3.65,3.7,3.7,3.8,3011,11278.5,31-JAN-2020,12,INE662A01027,0.14999986
SUPPETRO,EQ,181.75,189.9,181.75,185.7,185,189,9922,1850852.7,31-JAN-2020,220,INE663A01017,8.149994
SUPRAJIT,EQ,204,205.05,199.1,204.05,203.75,204.1,86223,17510742.3,31-JAN-2020,3379,INE399C01030,5.949997
SUPREMEENG,SM,27.05,28.85,27.05,28.85,28.85,28.25,8000,223600,31-JAN-2020,2,INE319Z01013,1.8000011
SUPREMEIND,EQ,1372.05,1410,1364.45,1394.3,1401.2,1379.4,106815,147566435.65,31-JAN-2020,7198,INE195A01028,45.55005
SUPREMEINF,BE,20.1,20.1,20.1,20.1,20.1,21.15,5938,119353.8,31-JAN-2020,17,INE550H01011,0.0
SURANASOL,BE,8.95,8.95,8.25,8.75,8.85,8.65,18995,165294.3,31-JAN-2020,62,INE272L01022,0.6999998
SURANAT&P,EQ,4.05,4.05,3.85,3.95,4,3.9,3631,14003.65,31-JAN-2020,14,INE130B01031,0.20000029
SURANI,SM,29,29,29,29,29,29.2,4000,116000,31-JAN-2020,2,INE01ZJ01015,0.0
SURYALAXMI,EQ,22,22,18.55,20.2,21.5,19.8,9884,190863.75,31-JAN-2020,163,INE713B01026,3.4500008
SURYAROSNI,EQ,182.45,184,176,179.15,180,179.65,89875,16113043.4,31-JAN-2020,1877,INE335A01012,8.0
SUTLEJTEX,EQ,34.9,35.3,34,34.15,34,34,7295,249205.25,31-JAN-2020,52,INE645H01027,1.2999992
SUVEN,BE,23.35,23.35,23.35,23.35,23.35,22.25,468,10927.8,31-JAN-2020,9,INE495B01038,0.0
SUZLON,EQ,2.45,2.45,2.35,2.4,2.4,2.4,5111856,12190160.8,31-JAN-2020,3827,INE040H01021,0.10000014
SVLL,SM,101.9,101.9,101.9,101.9,101.9,102.15,1000,101900,31-JAN-2020,1,INE00CE01017,0.0
SWANENERGY,EQ,115,116,110.1,111.4,110.1,113.75,42265,4745127.95,31-JAN-2020,1830,INE665A01038,5.9000015
SWARAJENG,EQ,1258.35,1303.15,1223.25,1236.25,1233,1265,1841,2308543.3,31-JAN-2020,310,INE277A01016,79.900024
SWELECTES,EQ,144,150,138,142.95,145,145.95,4757,672062.45,31-JAN-2020,253,INE409B01013,12.0
SWSOLAR,EQ,298,300,286.75,293.25,293.5,294.7,63238,18453781.4,31-JAN-2020,1604,INE00M201021,13.25
SYMPHONY,EQ,1255,1255,1212,1215.8,1212.05,1241.9,14468,17681535.6,31-JAN-2020,2549,INE225D01027,43.0
SYNCOM,EQ,0.7,0.8,0.7,0.8,0.8,0.75,6030,4279.25,31-JAN-2020,13,INE602K01014,0.100000024
SYNDIBANK,EQ,25.55,25.65,24,24.6,24.2,25.5,1728512,43270071.35,31-JAN-2020,3409,INE667A01018,1.6499996
SYNGENE,EQ,311.5,315,310.25,314.05,313.1,309.7,78761,24660013.6,31-JAN-2020,2164,INE398R01022,4.75
TAINWALCHM,EQ,77.1,77.1,68.1,68.8,68.3,78.5,70905,5035174.05,31-JAN-2020,1180,INE123C01018,9.0
TAJGVK,EQ,187.4,189.5,176.45,178.75,177.95,185.1,26655,4856189.7,31-JAN-2020,1128,INE586B01026,13.050003
