SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,Daily Range
NABARD,N2,1201.74,1202,1200.19,1201.66,1201.5,1199.04,2530,3038600,29-Jan-20,8,INE261F07032,1.8100586
NACLIND,EQ,31.2,32,30.9,31.5,31.3,31.4,168641,5353078.4,29-Jan-20,398,INE295D01020,1.1000004
NAGAFERT,BE,4.95,5.15,4.85,5,5,4.95,109327,549987.7,29-Jan-20,314,INE454M01024,0.3000002
NAGREEKCAP,EQ,7.1,7.1,7.1,7.1,7.1,7.1,200,1420,29-Jan-20,3,INE245I01016,0.0
NAGREEKEXP,EQ,16.55,16.55,15.55,15.6,15.7,16.15,2071,32470.7,29-Jan-20,48,INE123B01028,0.99999905
NAHARCAP,EQ,74.8,78.4,74.75,76,76,76.7,473,36052.75,29-Jan-20,20,INE049I01012,3.6500015
NAHARINDUS,EQ,27.1,28.75,27.1,28.3,28.2,28,5907,165394.6,29-Jan-20,119,INE289A01011,1.6499996
NAHARPOLY,EQ,38.5,38.5,37,37.5,37.5,37.1,8088,303473.3,29-Jan-20,41,INE308A01027,1.5
NAHARSPING,EQ,46.05,46.85,46,46.35,46.15,46.15,11661,538598.25,29-Jan-20,67,INE290A01027,0.8499985
NAM-INDIA,EQ,365,369.9,361.1,366.85,368.15,362.05,913343,334674069.9,29-Jan-20,17404,INE298J01013,8.799988
NARMADA,SM,25.2,25.2,25.2,25.2,25.2,24.25,4000,100800,29-Jan-20,1,INE117Z01011,0.0
NATCOPHARM,EQ,649.95,654,636.5,645.55,654,643.65,147601,94812144.4,29-Jan-20,4729,INE987B01026,17.5
NATHBIOGEN,EQ,341.2,363.7,341.2,348.9,348,348.8,11047,3922149.8,29-Jan-20,872,INE448G01010,22.5
NATIONALUM,EQ,45.1,45.8,44.6,44.8,44.75,44.9,12372730,558641429.3,29-Jan-20,13266,INE139A01034,1.2000008
NATNLSTEEL,BE,1.8,1.8,1.8,1.8,1.8,1.85,3126,5626.8,29-Jan-20,7,INE088B01015,0.0
NAUKRI,EQ,2780,2849.85,2780,2832.85,2844,2765.35,252841,711908034.1,29-Jan-20,22486,INE663F01024,69.8501
NAVINFLUOR,EQ,1217.75,1259,1210.15,1245.75,1249.5,1199.65,300424,372150297.6,29-Jan-20,17597,INE048G01026,48.849976
NAVKARCORP,EQ,29.7,30.4,28.7,29.15,29,29.55,168724,4998237.4,29-Jan-20,1477,INE278M01019,1.6999989
NAVNETEDUL,EQ,95.25,96.85,95.25,96.25,96.3,95.25,41695,4013030.25,29-Jan-20,811,INE060A01024,1.5999985
NBCC,EQ,36.8,37.1,36.2,36.4,36.6,36.6,21810415,795980023.2,29-Jan-20,19254,INE095N01031,0.8999977
NBIFIN,EQ,1618.15,1765,1618.1,1754.9,1764.9,1752.5,59,101564.05,29-Jan-20,17,INE365I01020,146.90002
NBVENTURES,EQ,84.8,87.9,72.5,73.85,74.2,84.4,1052780,81957273.75,29-Jan-20,9547,INE725A01022,15.400002
NCC,EQ,57.7,58.3,57.5,57.7,57.6,57.25,7593498,439720772.8,29-Jan-20,16533,INE868B01028,0.79999924
NCLIND,EQ,94.9,95.95,93.1,93.45,93.7,94.25,63100,5967766.75,29-Jan-20,560,INE732C01016,2.8499985
NDGL,EQ,570.1,570.1,561,565.1,561,581.6,40,22693.3,29-Jan-20,6,INE756C01015,9.099976
NDL,EQ,32.05,33.6,32.05,33.3,33.6,32.5,8730,287598.05,29-Jan-20,233,INE875G01030,1.5499992
NDTV,EQ,28.9,28.9,28.1,28.75,28.75,28.65,8944,257271.15,29-Jan-20,81,INE155G01029,0.79999924
NECCLTD,EQ,5.9,6.05,5.7,5.85,5.85,6,33219,192855.55,29-Jan-20,101,INE553C01016,0.35000038
NECLIFE,EQ,14.6,14.8,14.1,14.45,14.45,14.35,82385,1186697.25,29-Jan-20,362,INE023H01027,0.6999998
NELCAST,EQ,54.75,54.95,53.35,53.65,53.85,53.85,28141,1520024.35,29-Jan-20,370,INE189I01024,1.6000023
NELCO,EQ,232.1,234.75,230.15,232.8,233.95,231.2,21520,5015262.5,29-Jan-20,898,INE045B01015,4.600006
NEOGEN,EQ,370.1,392.5,370.1,381.1,379.1,375,78178,29846320.85,29-Jan-20,2858,INE136S01016,22.399994
NESCO,EQ,744,745,735,739.25,740.05,737.25,17507,12962563.6,29-Jan-20,1740,INE317F01035,10.0
NESTLEIND,EQ,15585,15899.95,15440,15866.75,15858.3,15416.65,64251,1011737561,29-Jan-20,19226,INE239A01016,459.9502
NETF,EQ,123,123.3,122.39,122.49,122.39,122.55,48,5885.45,29-Jan-20,5,INF277K015R5,0.91000366
NETFCONSUM,EQ,55.3,55.55,54.29,54.76,54.76,54.34,310,16971.12,29-Jan-20,21,INF204KA1LD7,1.2599983
NETFDIVOPP,EQ,29.52,29.76,29.51,29.51,29.51,29.38,105,3115.23,29-Jan-20,6,INF204KA1MS3,0.25
NETFLTGILT,EQ,20.29,20.35,20.28,20.35,20.35,20.35,18841,382995.43,29-Jan-20,43,INF204KB1882,0.069999695
NETFMID150,EQ,67.95,67.99,67.2,67.46,67.5,67.41,32659,2207342.12,29-Jan-20,142,INF204KB1V68,0.7900009
NETFNIF100,EQ,125.88,126.88,125.68,125.98,125.98,125.8,204,25700.32,29-Jan-20,4,INF204K014N5,1.199997
NETFNV20,EQ,59.48,59.48,58.83,59.1,59.1,58.6,312,18420.01,29-Jan-20,20,INF204KB18I3,0.6499977
NETWORK18,BE,27.35,27.55,26.6,27.1,27.05,26.85,83496,2267942.75,29-Jan-20,216,INE870H01013,0.94999886
NEULANDLAB,EQ,475.3,489,455.05,469,460,474.15,27405,13000979.4,29-Jan-20,1098,INE794A01010,33.950012
NEWGEN,EQ,234.8,241.55,228.1,234.5,233.1,229.65,21704,5124372.45,29-Jan-20,1305,INE619B01017,13.449997
NEXTMEDIA,EQ,8.4,8.8,8.2,8.3,8.2,8.4,981,8210.4,29-Jan-20,9,INE747B01016,0.6000004
NFL,EQ,29.7,30.2,29.5,29.7,29.75,29.55,409680,12203222.7,29-Jan-20,1332,INE870D01012,0.70000076
NH,EQ,367.4,389,366.8,376.95,376.25,360,1146294,435397266.8,29-Jan-20,28122,INE410P01011,22.200012
NHAI,N1,1073.9,1073.9,1071,1072.5,1073,1072,3341,3583276.08,29-Jan-20,32,INE906B07CA1,2.9000244
NHAI,N2,1186,1186.5,1178.4,1178.4,1178.4,1185.52,2200,2606018,29-Jan-20,30,INE906B07CB9,8.099976
NHAI,N6,1290,1298.5,1290,1293.64,1298,1296.5,1697,2197397.5,29-Jan-20,30,INE906B07DF8,8.5
NHAI,N8,1135,1135,1134,1134.45,1134,1135,260,294990,29-Jan-20,6,INE906B07EH2,1.0
NHAI,NA,1199.5,1199.99,1197.5,1198.73,1198.25,1198.97,1978,2371280.14,29-Jan-20,16,INE906B07EJ8,2.4899902
NHAI,ND,1126,1342.9,1126,1126.05,1126.05,1125,142,175294.5,29-Jan-20,10,INE906B07EO8,216.90002
NHAI,NE,1130,1169.9,1130,1168.56,1169.9,1164.22,2334,2723334.5,29-Jan-20,19,INE906B07EP5,39.900024
NHBTF2014,N6,6560,6575,6560,6572.92,6566,6575,70,459401,29-Jan-20,9,INE557F07132,15.0
NHBTF2023,N6,6578,6578,6540,6550,6550,6580,157,1027906,29-Jan-20,7,INE557F07181,38.0
NHPC,EQ,27.5,27.75,26,26.15,26.25,27.3,6543973,174564834.3,29-Jan-20,14446,INE848E01016,1.75
NIACL,EQ,162.25,165,160,160.55,160.4,161.15,131510,21284488.3,29-Jan-20,2428,INE470Y01017,5.0
NIBL,EQ,5.95,5.95,5.85,5.95,5.95,5.9,5695,33722.1,29-Jan-20,19,INE047O01014,0.099999905
NIFTYBEES,EQ,128.75,129.2,128.05,128.76,128.65,128.1,179693,23144021.29,29-Jan-20,1857,INF204KB14I2,1.1499939
NIFTYEES,EQ,15716,15716,15568,15642,15716,15870,3,47000,29-Jan-20,3,INF754K01EK3,148.0
NIITLTD,EQ,100.6,101.5,100.15,100.5,100.2,100.1,193734,19521298.5,29-Jan-20,2200,INE161A01038,1.3499985
NIITTECH,EQ,2009.1,2042.55,1921,1941.05,1922.95,2009.1,1845201,3649273547,29-Jan-20,69946,INE591G01017,121.55005
NILAINFRA,EQ,5.4,5.8,5.35,5.5,5.55,5.3,787248,4418308.95,29-Jan-20,822,INE937C01029,0.4500003
NILASPACES,EQ,1.35,1.35,1.3,1.3,1.3,1.35,49016,63780.75,29-Jan-20,38,INE00S901012,0.05000007
NILKAMAL,EQ,1457,1469.75,1439.95,1451.65,1449,1446.35,32496,47159748.55,29-Jan-20,1713,INE310A01015,29.800049
NIPPOBATRY,EQ,520.1,524.45,516.25,521.35,524.45,520,584,304550.3,29-Jan-20,95,INE567A01010,8.200012
NITCO,EQ,29.65,30.2,28.95,29.3,29.3,29.05,36856,1086816.9,29-Jan-20,277,INE858F01012,1.25
NITINFIRE,BZ,0.4,0.4,0.35,0.35,0.35,0.35,33659,13337.4,29-Jan-20,18,INE489H01020,0.050000012
NITINSPIN,EQ,60.9,60.9,57.05,58.05,58.65,60.75,148839,8601681.75,29-Jan-20,622,INE229H01012,3.8500023
NKIND,EQ,18.35,18.35,18.35,18.35,18.35,19.3,251,4605.85,29-Jan-20,7,INE542C01019,0.0
NLCINDIA,EQ,59.8,59.95,58.55,59,59.2,59.1,558824,33041833,29-Jan-20,2986,INE589A01014,1.4000015
NMDC,EQ,124.2,125.95,121.5,122.45,122.3,123.85,3742189,462595228.6,29-Jan-20,22318,INE584A01023,4.449997
NOCIL,EQ,116.9,118.3,116.6,117.2,117.3,116.45,454522,53316954.25,29-Jan-20,4353,INE163A01018,1.7000046
NOIDATOLL,EQ,3.5,3.65,3.4,3.65,3.65,3.5,64227,226492.75,29-Jan-20,90,INE781B01015,0.25
NORBTEAEXP,EQ,3.85,3.85,3.85,3.85,3.85,3.85,10,38.5,29-Jan-20,1,INE369C01017,0.0
NPBET,EQ,171.88,174.04,171.88,173,173,172.84,144,24760.64,29-Jan-20,3,INF277K010X4,2.1599884
NRAIL,EQ,263,263,248.1,251.2,252,251.75,6503,1665248.9,29-Jan-20,510,INE740D01017,14.899994
NRBBEARING,EQ,100.5,101.7,99.25,99.5,100,100.05,18320,1832756.05,29-Jan-20,480,INE349A01021,2.449997
NSIL,EQ,755.05,786.65,751,755.7,755.35,755.05,170,129231.65,29-Jan-20,52,INE023A01030,35.650024
NTL,BE,0.35,0.45,0.35,0.35,0.35,0.4,2469,869.8,29-Jan-20,7,INE333I01036,0.099999994
NTPC,EQ,112.1,114.9,111.75,113.2,113.65,112.05,18501507,2093035575,29-Jan-20,60935,INE733E01010,3.1500015
NTPC,N4,1143,1143,1143,1143,1143,1120,50,57150,29-Jan-20,2,INE733E07JH3,0.0
NTPC,N5,1235,1235,1235,1235,1235,1255.5,300,370500,29-Jan-20,2,INE733E07JI1,0.0
NTPC,N6,1326,1349,1322,1349,1349,1335.05,7,9296.7,29-Jan-20,7,INE733E07JJ9,27.0
NTPC,N7,13.81,13.98,13.81,13.95,13.95,13.95,18111,252384.36,29-Jan-20,78,INE733E07JP6,0.16999912
NTPC,NB,1105,1105,1105,1105,1105,1105,157,173485,29-Jan-20,1,INE733E07JU6,0.0
NTPC,NC,1139,1139,1139,1139,1139,1189,68,77452,29-Jan-20,1,INE733E07JV4,0.0
NTPC,ND,1201,1201,1201,1201,1201,1205,30,36030,29-Jan-20,1,INE733E07JW2,0.0
NUCLEUS,EQ,308.55,318.6,304.25,310.9,310,302.5,107992,33755728.35,29-Jan-20,3772,INE096B01018,14.350006
NXTDIGITAL,EQ,391.5,397,375.2,391.4,390.5,389.15,285,110117.25,29-Jan-20,55,INE353A01023,21.799988
OAL,EQ,215,216.9,207.25,208.15,210,212.7,4602,972851.2,29-Jan-20,533,INE959C01023,9.649994
OBEROIRLTY,EQ,556.65,559.15,542.2,553.5,554.85,552.95,253562,138817750.8,29-Jan-20,6020,INE093I01010,16.950012
OCCL,EQ,1043.85,1043.9,1020,1026.3,1021.5,1025.05,2533,2616076.1,29-Jan-20,427,INE321D01016,23.900024
OFSS,EQ,2930,2959.9,2878.05,2901.85,2880,2914.8,10059,29401197.95,29-Jan-20,1720,INE881D01027,81.84985
OIL,EQ,138.7,140.5,136.05,139.8,140.05,138.05,1871693,259315337.2,29-Jan-20,17623,INE274J01014,4.449997
OILCOUNTUB,BE,5.6,5.6,5.5,5.6,5.6,5.6,11106,61452.3,29-Jan-20,44,INE591A01010,0.099999905
OISL,EQ,3,3,2.85,2.95,2.95,2.95,10682,30992,29-Jan-20,27,INE196J01019,0.1500001
OLECTRA,EQ,174.2,177.25,170.55,171.9,171.55,172.35,66221,11406088.3,29-Jan-20,1689,INE260D01016,6.699997
OMAXAUTO,EQ,54.6,55,53,53.85,54.3,54.2,13896,749873.65,29-Jan-20,194,INE090B01011,2.0
OMAXE,EQ,158,158.7,155.25,155.5,155.65,155.45,68644,10676666.8,29-Jan-20,262,INE800H01010,3.449997
OMKARCHEM,EQ,4.25,4.4,4.2,4.35,4.35,4.3,8061,34767.5,29-Jan-20,71,INE474L01016,0.20000029
OMMETALS,EQ,24.15,24.2,23.6,23.85,23.8,23.5,6633,158160.7,29-Jan-20,96,INE239D01028,0.6000004
ONELIFECAP,EQ,7.75,8.1,7.75,8.1,8.1,7.75,1375,10957.25,29-Jan-20,7,INE912L01015,0.35000038
ONEPOINT,EQ,19.4,19.5,19,19.45,19.5,18.6,20438,396876.4,29-Jan-20,99,INE840Y01011,0.5
ONGC,EQ,117.35,118.15,116.45,117.65,118,116.6,15562740,1829232901,29-Jan-20,50710,INE213A01029,1.7000046
ONMOBILE,EQ,29.85,30.2,29.4,29.6,29.7,29.55,90231,2682848,29-Jan-20,386,INE809I01019,0.80000114
ONWARDTEC,EQ,63.55,64.95,63.55,63.65,63.6,63.3,948,60846.5,29-Jan-20,40,INE229A01017,1.3999977
OPTIEMUS,EQ,30,30.9,29.5,30.05,30.5,29.45,26796,811258.45,29-Jan-20,669,INE350C01017,1.3999996
OPTOCIRCUI,EQ,2.7,2.8,2.7,2.75,2.75,2.75,88621,244901.4,29-Jan-20,95,INE808B01016,0.099999905
ORBTEXP,EQ,86,86.9,85.5,85.9,86,84.35,901,77399.9,29-Jan-20,45,INE231G01010,1.4000015
ORICONENT,EQ,19.8,19.8,19,19.2,19.2,19.05,15931,307658.6,29-Jan-20,142,INE730A01022,0.79999924
ORIENTABRA,EQ,18,18,17.2,17.5,17.2,17.5,29631,516384.1,29-Jan-20,155,INE569C01020,0.79999924
ORIENTALTL,EQ,9.5,10.45,9.5,10,10.15,10.05,3053,30727.45,29-Jan-20,17,INE998H01012,0.9499998
ORIENTBANK,EQ,52.35,52.75,51.85,52.05,52.15,52.15,309984,16188164.9,29-Jan-20,2219,INE141A01014,0.9000015
ORIENTBELL,EQ,131.25,132.65,126.2,127.75,127.25,129.55,25955,3390221.95,29-Jan-20,691,INE607D01018,6.449997
ORIENTCEM,EQ,84.85,85.9,83.05,84.45,84.45,84.1,329834,27984764.65,29-Jan-20,4150,INE876N01018,2.8499985
ORIENTELEC,EQ,235,240.8,216.3,234.4,236.7,230.35,964624,222834183.5,29-Jan-20,15831,INE142Z01019,24.5
ORIENTHOT,EQ,32.65,33.55,32.5,32.55,32.7,32.85,31230,1023066.55,29-Jan-20,360,INE750A01020,1.0499992
ORIENTLTD,EQ,93.95,97.7,93.05,93.1,93.05,95.1,142,13448.55,29-Jan-20,17,INE609C01024,4.649994
ORIENTPPR,EQ,25.4,25.65,25.15,25.2,25.15,25.4,322194,8191026.55,29-Jan-20,1183,INE592A01026,0.5
ORIENTREF,EQ,244,258,242.75,255.6,256.7,244.95,51013,12906807.6,29-Jan-20,2627,INE743M01012,15.25
ORISSAMINE,EQ,1829.85,1925,1786.7,1907.05,1915,1815.05,119451,222809479.7,29-Jan-20,12189,INE725E01024,138.30005
ORTEL,BZ,0.6,0.6,0.55,0.55,0.55,0.6,20817,11720.2,29-Jan-20,20,INE849L01019,0.050000012
ORTINLABSS,EQ,9.2,9.75,9.2,9.6,9.5,9.4,4333,41221.55,29-Jan-20,28,INE749B01012,0.5500002
OSWALAGRO,EQ,7.95,7.95,7.05,7.6,7.4,7.6,23464,178037.9,29-Jan-20,144,INE142A01012,0.8999996
PAEL,BE,2.8,2.95,2.8,2.9,2.9,2.9,2561,7231.75,29-Jan-20,9,INE766A01018,0.1500001
PAGEIND,EQ,25220,25399.2,24670,25039.15,25066,25145.45,43899,1096993010,29-Jan-20,11665,INE761H01022,729.1992
PAISALO,EQ,293.85,301.3,280.1,291.4,291,290,67375,19709593.95,29-Jan-20,2110,INE420C01042,21.199982
PALASHSECU,BE,29.1,30.45,29.1,30.45,30.45,29,304,9007.1,29-Jan-20,4,INE471W01019,1.3500004
PALREDTEC,EQ,19.55,20.75,19.15,20.3,19.65,20,2009,40134.5,29-Jan-20,55,INE218G01033,1.6000004
PANACEABIO,EQ,131.5,134.8,130,130.2,130.4,130.5,27655,3627875.25,29-Jan-20,630,INE922B01023,4.800003
PANACHE,EQ,65.75,67,65.25,65.25,67,65.25,8065,530039.4,29-Jan-20,15,INE895W01019,1.75
PANAMAPET,EQ,66.8,67.9,65.4,66.4,66.95,66.65,9289,617058.1,29-Jan-20,334,INE305C01029,2.5
PAPERPROD,EQ,251.95,256,249,250.85,252,248.75,14342,3606100,29-Jan-20,700,INE275B01026,7.0
PARABDRUGS,BE,1.45,1.45,1.4,1.4,1.4,1.45,6622,9372.8,29-Jan-20,15,INE618H01016,0.05000007
PARACABLES,EQ,8.45,9.1,8.15,8.6,8.6,8.55,69135,609521.5,29-Jan-20,243,INE074B01023,0.95000076
PARAGMILK,EQ,144,146.95,143.05,145.45,145.25,143.35,163384,23719002.6,29-Jan-20,5456,INE883N01014,3.899994
PARSVNATH,BE,2.15,2.2,2.05,2.15,2.15,2.1,111452,240568.85,29-Jan-20,67,INE561H01026,0.1500001
PASHUPATI,SM,57.25,57.75,57.25,57.5,57.75,63,96000,5520000,29-Jan-20,4,INE124Y01010,0.5
PATELENG,EQ,20.7,21.9,20.65,21.3,21.35,20.2,793000,16992596,29-Jan-20,2306,INE244B01030,1.25
PATINTLOG,EQ,24.8,24.8,23.6,24.25,24.25,24.8,9123,220316.2,29-Jan-20,80,INE529D01014,1.1999989
PATSPINLTD,BE,4.25,4.25,4.25,4.25,4.25,4.2,341,1449.25,29-Jan-20,4,INE790C01014,0.0
PCJEWELLER,EQ,23.15,23.15,22.7,22.8,22.85,22.85,2102557,48001401.8,29-Jan-20,5158,INE785M01013,0.44999886
PDMJEPAPER,EQ,16.7,17,16.4,16.4,16.4,16.75,25143,417169.95,29-Jan-20,121,INE865T01018,0.6000004
PDPL,BE,2.75,2.75,2.65,2.65,2.65,2.75,130,354.5,29-Jan-20,2,INE904D01019,0.099999905
PDSMFL,EQ,316.05,319.5,309,316.8,315,315.4,956,300758.9,29-Jan-20,37,INE111Q01013,10.5
PEARLPOLY,BE,16.5,17.25,16.45,16.45,16.45,17.3,5852,96332,29-Jan-20,12,INE844A01013,0.79999924
PEL,EQ,1697,1727.95,1687,1702.3,1703.7,1679.5,1173452,2005265016,29-Jan-20,37905,INE140A01024,40.94995
PENIND,EQ,25.85,26.3,25.7,26,25.9,26,201927,5255384.3,29-Jan-20,458,INE932A01024,0.5999985
PENINLAND,BE,5.4,5.45,5.25,5.35,5.35,5.35,52179,279203.9,29-Jan-20,76,INE138A01028,0.19999981
PENTAGOLD,SM,23.7,23.7,23.7,23.7,23.7,24,3000,71100,29-Jan-20,1,INE175Y01012,0.0
PERSISTENT,EQ,728.6,737,694.15,700.9,697.95,722.5,63087,44843159.8,29-Jan-20,4485,INE262H01013,42.849976
PETRONENGG,BE,7.75,8,7.45,7.95,8,7.65,3115,24498.75,29-Jan-20,19,INE742A01019,0.5500002
PETRONET,EQ,277.6,277.6,272.5,273.85,272.65,273.3,1990054,548358878.4,29-Jan-20,27275,INE347G01014,5.100006
PFC,EQ,116.7,119.5,116.6,118.1,118.1,116,11566055,1368965809,29-Jan-20,33690,INE134E01011,2.9000015
PFC,N4,1071.35,1071.4,1070,1071.29,1071.4,1070,1180,1263984.2,29-Jan-20,11,INE134E07190,1.4000244
PFC,N6,1105.15,1105.15,1105.15,1105.15,1105.15,1105.15,20,22103,29-Jan-20,2,INE134E07422,0.0
PFC,N8,1315.75,1316.5,1314.99,1314.99,1315,1315,720,947327.3,29-Jan-20,7,INE134E07463,1.5100098
PFIZER,EQ,4364,4395,4286,4332.95,4335,4327.7,29153,126091374.6,29-Jan-20,4917,INE182A01018,109.0
PFOCUS,EQ,42.35,43.25,41.7,42.2,41.75,43,40521,1713845.05,29-Jan-20,341,INE367G01038,1.5499992
PFS,EQ,15.45,15.95,15.05,15.65,15.65,15.35,1414795,21900996.25,29-Jan-20,3176,INE560K01014,0.8999996
PGEL,EQ,77.6,77.6,74.8,76.9,77,74.25,34128,2605983.95,29-Jan-20,335,INE457L01011,2.7999954
PGHH,EQ,11190,11250.5,10980,11160.05,11197,11112.55,17363,191251349.4,29-Jan-20,1085,INE179A01014,270.5
PGHL,EQ,4450,4455,4388,4409.3,4420,4436.05,8532,37668406.85,29-Jan-20,4317,INE199A01012,67.0
PGIL,EQ,151.05,154,150.1,151.35,150.15,151.65,2176,329695.25,29-Jan-20,205,INE940H01014,3.899994
PHILIPCARB,EQ,137.65,139.45,134.5,135.25,135.1,136.7,686406,93982476.3,29-Jan-20,8721,INE602A01023,4.949997
PHOENIXLTD,EQ,849,862.5,828.5,846.95,862.45,835.2,133328,112576075.8,29-Jan-20,2533,INE211B01039,34.0
PIDILITIND,EQ,1466.2,1509.9,1466.2,1496.7,1508.5,1461.6,634978,942627873.7,29-Jan-20,25050,INE318A01026,43.700073
PIIND,EQ,1582,1587.9,1522.05,1538.6,1531.1,1572.2,120181,186232625.4,29-Jan-20,16230,INE603J01030,65.849976
PILANIINVS,EQ,1790,1790,1770.85,1774.2,1773,1784.35,2595,4616192.7,29-Jan-20,160,INE417C01014,19.150024
PILITA,EQ,6.1,6.2,6,6.05,6.05,6.2,74446,456219.75,29-Jan-20,91,INE600A01035,0.19999981
PIONDIST,EQ,134,136.9,126.55,127.45,127,129.25,132159,17154529.9,29-Jan-20,1650,INE889E01010,10.349991
PIONEEREMB,EQ,31.25,31.95,30.6,31.25,30.95,31,15079,465712.95,29-Jan-20,391,INE156C01018,1.3500004
PITTIENG,EQ,44.05,45.2,44,44.75,44.75,44.1,13006,582880.25,29-Jan-20,167,INE450D01021,1.2000008
PKTEA,BE,137.5,137.5,126.5,132.8,136.5,131.9,321,41233.9,29-Jan-20,11,INE431F01018,11.0
PLASTIBLEN,EQ,198.1,202.95,196.4,198.95,199.8,200.1,7168,1431907.65,29-Jan-20,189,INE083C01022,6.550003
PNB,EQ,61.1,61.5,60.8,60.95,61.05,60.5,11064733,676496848.4,29-Jan-20,19326,INE160A01022,0.70000076
PNBGILTS,EQ,28.1,28.35,28.1,28.15,28.1,28.05,75173,2121580.7,29-Jan-20,272,INE859A01011,0.25
PNBHOUSING,EQ,450,457.9,445,449.05,448.75,447.6,1135218,512239997.4,29-Jan-20,23415,INE572E01012,12.899994
PNC,EQ,16.25,16.6,16,16.1,16,16.2,4310,69606.75,29-Jan-20,44,INE392B01011,0.6000004
PNCINFRA,EQ,195.7,205.35,193.25,197.15,195.65,194.65,644349,128802483.7,29-Jan-20,13758,INE195J01029,12.100006
PODDARHOUS,EQ,299,299,291,298.95,298.95,292.5,273,80915.35,29-Jan-20,10,INE888B01018,8.0
PODDARMENT,EQ,185.1,196.6,185.1,189,189.05,187.9,4986,962579.6,29-Jan-20,263,INE371C01013,11.5
POKARNA,EQ,111,115,108.15,110.1,109.1,111.95,35621,3938703.6,29-Jan-20,714,INE637C01025,6.8499985
POLYCAB,EQ,1004,1010,981,989.3,990,994.5,323100,320544732.6,29-Jan-20,10781,INE455K01017,29.0
POLYMED,EQ,261.9,312.3,257.3,293.15,290.7,260.25,645300,194817246.9,29-Jan-20,17137,INE205C01021,55.0
POLYPLEX,EQ,567.55,582.95,567.55,573.65,575.5,567.2,50421,28950582.3,29-Jan-20,3062,INE633B01018,15.400024
PONNIERODE,EQ,158.3,165,158.3,164.3,164,158.05,9245,1512021.7,29-Jan-20,305,INE838E01017,6.699997
POWERGRID,EQ,190.45,193.8,189.25,192.4,193.6,190.45,9900054,1899586450,29-Jan-20,71608,INE752E01010,4.550003
POWERMECH,EQ,738.75,760,729.95,749.7,760,729.05,29932,22199760.2,29-Jan-20,3018,INE211R01019,30.049988
PPAP,EQ,196.05,204.8,196,200.1,201,196.95,12030,2432944.35,29-Jan-20,315,INE095I01015,8.800003
PPL,EQ,63.2,64.9,62.5,63.8,63.85,63.4,15890,1011066.05,29-Jan-20,317,INE050001010,2.4000015
PRABHAT,EQ,84.05,85.7,84.05,85.55,85.7,84.95,99496,8471563.8,29-Jan-20,123,INE302M01033,1.6499939
PRADIP,BE,0.55,0.55,0.5,0.5,0.5,0.55,318,159.4,29-Jan-20,4,INE495J01015,0.050000012
PRAENG,EQ,6.35,6.65,6.35,6.4,6.4,6.45,18931,122660.15,29-Jan-20,43,INE505C01016,0.3000002
PRAJIND,EQ,114.55,116.45,114.15,115.9,116.05,113.45,724492,83772019.25,29-Jan-20,7442,INE074A01025,2.2999954
PRAKASH,EQ,51.5,51.65,48.3,50.3,50.35,51,1040716,52121346.5,29-Jan-20,6086,INE603A01013,3.3500023
PRAKASHSTL,EQ,0.25,0.25,0.25,0.25,0.25,0.25,11540,2885,29-Jan-20,8,INE696K01024,0.0
PRECAM,BE,40,40.5,40,40.05,40.1,40.05,6135,246050.9,29-Jan-20,43,INE484I01029,0.5
PRECOT,EQ,24.7,27.95,24.7,26,25.15,25.5,2392,62632,29-Jan-20,22,INE283A01014,3.25
PRECWIRE,EQ,164.25,171,164.1,168.55,168,162.5,3951,657582.05,29-Jan-20,190,INE372C01029,6.899994
PREMEXPLN,EQ,147.9,147.9,143,144.4,143.3,145.9,5080,737202.85,29-Jan-20,251,INE863B01011,4.899994
PREMIER,BE,2.2,2.2,2.1,2.1,2.1,2.15,1750,3820,29-Jan-20,6,INE342A01018,0.10000014
PREMIERPOL,EQ,22.3,24.75,22.3,23.55,23.95,22.75,4146,96347.7,29-Jan-20,25,INE309M01012,2.4500008
PRESSMN,EQ,26.85,27.55,26.4,26.9,26.7,26.95,10425,283496,29-Jan-20,138,INE980A01023,1.1499996
PRESTIGE,EQ,386.25,388.75,375,376.5,377.1,385,226626,85916833.4,29-Jan-20,9678,INE811K01011,13.75
PRICOLLTD,EQ,56.6,59.7,56.5,59,58.8,57.95,164496,9578208.35,29-Jan-20,1502,INE726V01018,3.2000008
PRIMESECU,EQ,41.5,42.3,41.25,41.55,41.4,41.8,257908,10863902.75,29-Jan-20,127,INE032B01021,1.0499992
PRINCEPIPE,EQ,180.7,183.6,176.5,177.85,177.85,178.25,626766,113475635,29-Jan-20,12153,INE689W01016,7.100006
PRITI,SM,85,97,85,97,97,90,4800,443200,29-Jan-20,3,INE974Z01015,12.0
PROSEED,EQ,0.25,0.3,0.25,0.3,0.3,0.25,60146,17537,29-Jan-20,9,INE217G01027,0.050000012
PROZONINTU,EQ,19.05,19.55,19,19.05,19,19,20307,389161,29-Jan-20,186,INE195N01013,0.54999924
PRSMJOHNSN,EQ,71.45,72.4,70.65,71.35,71.15,70.85,123844,8864271.4,29-Jan-20,1028,INE010A01011,1.75
PSB,EQ,19.7,19.9,19.55,19.6,19.6,19.6,18687,367945.35,29-Jan-20,153,INE608A01012,0.35000038
